CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Recency_log,Cluster
12390.0,80,1,549.84,6.311444385858925,0.6931471805599453,4.394449154672439,2
12391.0,22,1,460.89,6.1353267674944725,0.6931471805599453,3.1354942159291497,0
12393.0,72,4,1582.6000000000001,7.3674560152319755,1.6094379124341003,4.290459441148391,1
12394.0,64,2,1272.48,7.149508589545504,1.0986122886681098,4.174387269895637,1
12395.0,19,12,3018.63,8.012889586306857,2.5649493574615367,2.995732273553991,3
12397.0,36,2,2409.9,7.7877554007552545,1.0986122886681098,3.6109179126442243,1
12398.0,46,1,1635.6599999999999,7.4004128587924045,0.6931471805599453,3.8501476017100584,1
12399.0,119,4,1108.65,7.011799929268738,1.6094379124341003,4.787491742782046,1
12401.0,303,1,84.3,4.446174454497633,0.6931471805599453,5.717027701406222,2
12402.0,323,1,225.6,5.423186348593906,0.6931471805599453,5.780743515792329,2
12403.0,50,1,427.7,6.0607573736039315,0.6931471805599453,3.9318256327243257,0
12405.0,149,1,1710.39,7.445061184797548,0.6931471805599453,5.0106352940962555,1
12406.0,22,2,3415.3,8.136313373066384,1.0986122886681098,3.1354942159291497,1
12407.0,50,5,1708.1200000000001,7.4437338971514055,1.791759469228055,3.9318256327243257,1
12408.0,33,5,2888.55,7.968856059639959,1.791759469228055,3.5263605246161616,1
12409.0,79,3,11072.67,9.312325497408466,1.3862943611198906,4.382026634673881,1
12410.0,309,2,693.3299999999999,6.542947351813216,1.0986122886681098,5.736572297479192,2
12412.0,75,3,1226.88,7.1130443840624835,1.3862943611198906,4.330733340286331,1
12413.0,67,3,758.1,6.632133521022722,1.3862943611198906,4.219507705176107,1
12414.0,217,3,562.41,6.334007604663525,1.3862943611198906,5.384495062789089,2
12415.0,24,21,124914.53,11.735393027855736,3.091042453358316,3.2188758248682006,3
12417.0,3,9,3649.1,8.202509843461513,2.302585092994046,1.3862943611198906,3
12418.0,113,1,668.58,6.506650650150935,0.6931471805599453,4.736198448394496,2
12420.0,64,1,600.39,6.3992436425478765,0.6931471805599453,4.174387269895637,1
12421.0,16,4,807.04,6.694611562246261,1.6094379124341003,2.833213344056216,0
12422.0,96,3,803.5600000000001,6.690295544136225,1.3862943611198906,4.574710978503383,1
12423.0,1,8,1859.31,7.528498419486568,2.1972245773362196,0.6931471805599453,3
12424.0,163,2,1760.96,7.474182104762846,1.0986122886681098,5.099866427824199,1
12425.0,78,1,777.2,6.6569835605504535,0.6931471805599453,4.3694478524670215,1
12426.0,195,1,582.73,6.369438547154207,0.6931471805599453,5.278114659230517,2
12427.0,22,3,825.8,6.717562827807613,1.3862943611198906,3.1354942159291497,0
12428.0,26,9,7956.46,8.981865132439246,2.302585092994046,3.295836866004329,3
12429.0,9,4,3750.4,8.22988438262624,1.6094379124341003,2.302585092994046,3
12430.0,43,1,256.4,5.5506312951620265,0.6931471805599453,3.784189633918261,0
12431.0,36,15,6487.45,8.777778952206313,2.772588722239781,3.6109179126442243,3
12432.0,43,5,5059.32,8.529185001388596,1.791759469228055,3.784189633918261,1
12433.0,1,7,13375.87,9.50128237507538,2.0794415416798357,0.6931471805599453,3
12434.0,85,2,806.14,6.6934971352559,1.0986122886681098,4.454347296253507,1
12435.0,80,2,7829.89,8.965831447914955,1.0986122886681098,4.394449154672439,1
12436.0,100,1,509.01,6.234430333369278,0.6931471805599453,4.61512051684126,2
12437.0,2,18,4951.41,8.507629605767502,2.9444389791664403,1.0986122886681098,3
12438.0,14,2,2906.85,7.9751692554798295,1.0986122886681098,2.70805020110221,3
12441.0,367,1,173.55,5.162211233551045,0.6931471805599453,5.908082938168931,2
12442.0,3,1,172.06,5.153638355178593,0.6931471805599453,1.3862943611198906,0
12444.0,21,5,5005.46,8.518484357502437,1.791759469228055,3.091042453358316,3
12445.0,22,1,133.4,4.900820428089049,0.6931471805599453,3.1354942159291497,0
12446.0,58,1,1002.3100000000001,6.9110598129904375,0.6931471805599453,4.07753744390572,1
12447.0,243,1,476.49,6.168543217293113,0.6931471805599453,5.497168225293202,2
12448.0,44,1,449.45,6.110247083097449,0.6931471805599453,3.8066624897703196,0
12449.0,22,4,4067.29,8.310978042729836,1.6094379124341003,3.1354942159291497,3
12450.0,156,2,197.88,5.292701627762401,1.0986122886681098,5.056245805348308,2
12451.0,11,5,9035.52,9.109029423519523,1.791759469228055,2.4849066497880004,3
12452.0,17,2,430.57,6.067429722163682,1.0986122886681098,2.8903717578961645,0
12453.0,134,1,707.09,6.562571204258897,0.6931471805599453,4.90527477843843,2
12454.0,56,1,3528.34,8.168866163607964,0.6931471805599453,4.04305126783455,1
12455.0,73,6,2466.86,7.81110665732229,1.9459101490553132,4.30406509320417,1
12456.0,44,3,3181.04,8.065277779528966,1.3862943611198906,3.8066624897703196,1
12457.0,66,7,2363.23,7.768207666517555,2.0794415416798357,4.204692619390966,1
12458.0,71,2,947.4,6.854776354191251,1.0986122886681098,4.276666119016055,1
12461.0,94,2,826.88,6.718868216346018,1.0986122886681098,4.553876891600541,1
12462.0,19,2,1189.59,7.082204261557526,1.0986122886681098,2.995732273553991,0
12463.0,53,4,1344.78,7.204729049594601,1.6094379124341003,3.9889840465642745,1
12464.0,10,8,1212.05,7.100893128209941,2.1972245773362196,2.3978952727983707,3
12465.0,17,2,742.1899999999999,6.610951732080795,1.0986122886681098,2.8903717578961645,0
12468.0,188,2,729.5400000000001,6.593783986707386,1.0986122886681098,5.241747015059643,2
12471.0,2,30,19824.05,9.894701568567964,3.4339872044851463,1.0986122886681098,3
12472.0,32,7,6572.11,8.790742363252102,2.0794415416798357,3.4965075614664802,3
12473.0,29,5,3938.5499999999997,8.278821782571185,1.791759469228055,3.4011973816621555,1
12474.0,17,18,7375.79,8.906093863622669,2.9444389791664403,2.8903717578961645,3
12475.0,54,1,723.38,6.585316116572351,0.6931471805599453,4.007333185232471,1
12476.0,16,11,6816.42,8.82723638014411,2.4849066497880004,2.833213344056216,3
12477.0,23,6,13219.74,9.489542087633343,1.9459101490553132,3.1780538303479458,3
12478.0,4,1,680.99,6.525014994979364,0.6931471805599453,1.6094379124341003,0
12479.0,11,1,527.2,6.269474999863032,0.6931471805599453,2.4849066497880004,0
12480.0,28,4,3281.63,8.096400209353131,1.6094379124341003,3.367295829986474,1
12481.0,23,10,5596.32,8.630043190742814,2.3978952727983707,3.1780538303479458,3
12483.0,17,8,2484.98,7.818422226986002,2.1972245773362196,2.8903717578961645,3
12484.0,33,6,4541.72,8.421281230578023,1.9459101490553132,3.5263605246161616,1
12488.0,10,3,1298.66,7.169857970780942,1.3862943611198906,2.3978952727983707,0
12489.0,336,1,334.93,5.816902804925467,0.6931471805599453,5.820082930352362,2
12490.0,5,10,5417.93,8.597653657970227,2.3978952727983707,1.791759469228055,3
12491.0,39,1,460.40000000000003,6.134265345739653,0.6931471805599453,3.6888794541139363,0
12492.0,63,2,263.21000000000004,5.5767442414854775,1.0986122886681098,4.1588830833596715,2
12493.0,166,2,433.74,6.0747481512447195,1.0986122886681098,5.117993812416755,2
12494.0,16,7,1246.1000000000001,7.128576134926702,2.0794415416798357,2.833213344056216,3
12497.0,82,1,1043.1,6.950910549296065,0.6931471805599453,4.418840607796598,1
12498.0,21,3,403.70000000000005,6.00314605188182,1.3862943611198906,3.091042453358316,0
12500.0,23,11,4257.82,8.356747405587967,2.4849066497880004,3.1780538303479458,3
12501.0,337,1,2169.39,7.682662153888476,0.6931471805599453,5.823045895483019,1
12502.0,96,5,3723.87,8.222787230875806,1.791759469228055,4.574710978503383,1
12504.0,18,2,482.04999999999995,6.180120167963518,1.0986122886681098,2.9444389791664403,0
12506.0,233,1,73.5,4.310799125385514,0.6931471805599453,5.455321115357702,2
12507.0,134,3,1304.81,7.174578816863813,1.3862943611198906,4.90527477843843,1
12508.0,26,2,398.27,5.989637879766574,1.0986122886681098,3.295836866004329,0
12509.0,284,1,176.5,5.178970608915471,0.6931471805599453,5.652489180268651,2
12510.0,143,2,982.5699999999999,6.8911888096735625,1.0986122886681098,4.969813299576001,1
12512.0,66,2,138.03,4.9346897371814515,1.0986122886681098,4.204692619390966,2
12513.0,113,1,612.29,6.418837907265026,0.6931471805599453,4.736198448394496,2
12514.0,267,1,1017.68,6.926262950537876,0.6931471805599453,5.5909869805108565,2
12515.0,353,1,383.7,5.95246380975825,0.6931471805599453,5.869296913133774,2
12516.0,78,2,1312.06,7.180115570136106,1.0986122886681098,4.3694478524670215,1
12517.0,28,5,2502.84,7.825580832414862,1.791759469228055,3.367295829986474,1
12518.0,1,5,2056.89,7.629436465014086,1.791759469228055,0.6931471805599453,3
12519.0,64,1,340.84,5.83434279133577,0.6931471805599453,4.174387269895637,2
12520.0,79,5,2634.26,7.876737127834484,1.791759469228055,4.382026634673881,1
12521.0,143,1,599.68,6.39806234681208,0.6931471805599453,4.969813299576001,2
12522.0,39,2,192.72,5.266413817535028,1.0986122886681098,3.6888794541139363,0
12523.0,19,11,1789.77,7.490400973937009,2.4849066497880004,2.995732273553991,3
12524.0,9,8,4485.72,8.408877201532766,2.1972245773362196,2.302585092994046,3
12526.0,1,3,1316.66,7.183612715167257,1.3862943611198906,0.6931471805599453,3
12527.0,82,3,348.71000000000004,5.857104239599851,1.3862943611198906,4.418840607796598,2
12528.0,9,6,1933.48,7.567593835498341,1.9459101490553132,2.302585092994046,3
12530.0,60,4,1662.28,7.416546835435133,1.6094379124341003,4.110873864173311,1
12531.0,15,1,125.22,4.838026416156094,0.6931471805599453,2.772588722239781,0
12532.0,30,1,349.83000000000004,5.860301775655642,0.6931471805599453,3.4339872044851463,0
12534.0,131,1,1089.18,6.9940980992041535,0.6931471805599453,4.882801922586371,1
12535.0,92,2,716.35,6.575563866544399,1.0986122886681098,4.532599493153256,1
12536.0,43,3,12601.830000000002,9.441676670894656,1.3862943611198906,3.784189633918261,1
12538.0,29,1,363.95,5.899760357897641,0.6931471805599453,3.4011973816621555,0
12539.0,22,4,5568.35,8.625033629522884,1.6094379124341003,3.1354942159291497,3
12540.0,20,17,13400.24,9.503102518971122,2.8903717578961645,3.044522437723423,3
12541.0,30,3,981.18,6.889774590946187,1.3862943611198906,3.4339872044851463,1
12544.0,36,1,372.7,5.923453336491439,0.6931471805599453,3.6109179126442243,0
12545.0,75,2,1000.39,6.9091443138264115,1.0986122886681098,4.330733340286331,1
12546.0,47,2,1161.5,7.058328137461511,1.0986122886681098,3.871201010907891,1
12547.0,198,2,207.79999999999998,5.341376856008484,1.0986122886681098,5.293304824724492,2
12548.0,166,1,95.19999999999999,4.566429357671661,0.6931471805599453,5.117993812416755,2
12550.0,79,1,964.83,6.872987835288763,0.6931471805599453,4.382026634673881,1
12551.0,358,1,168.0,5.1298987149230735,0.6931471805599453,5.883322388488279,2
12552.0,39,2,437.82,6.084089306213804,1.0986122886681098,3.6888794541139363,0
12553.0,8,10,3692.28,8.214270231095687,2.3978952727983707,2.1972245773362196,3
12556.0,50,2,603.71,6.404749004268278,1.0986122886681098,3.9318256327243257,1
12557.0,16,5,11990.960000000001,9.391991704219834,1.791759469228055,2.833213344056216,3
12558.0,8,1,269.96,5.601971208509516,0.6931471805599453,2.1972245773362196,0
12559.0,311,2,561.71,6.33276439774036,1.0986122886681098,5.7430031878094825,2
12560.0,5,3,2134.01,7.666226609492505,1.3862943611198906,1.791759469228055,3
12561.0,303,1,238.85,5.480013727948073,0.6931471805599453,5.717027701406222,2
12562.0,8,7,3781.7400000000002,8.23820389374878,2.0794415416798357,2.1972245773362196,3
12564.0,261,1,456.9,6.12665081966305,0.6931471805599453,5.568344503761097,2
12565.0,289,1,145.92,4.989888220951467,0.6931471805599453,5.66988092298052,2
12566.0,86,1,351.65,5.865476063654188,0.6931471805599453,4.465908118654584,2
12567.0,23,10,9401.28,9.148707492038316,2.3978952727983707,3.1780538303479458,3
12569.0,2,32,4124.69,8.324988557507531,3.4965075614664802,1.0986122886681098,3
12571.0,40,2,519.61,6.255001200981438,1.0986122886681098,3.713572066704308,0
12572.0,9,2,1020.42,6.928949094989139,1.0986122886681098,2.302585092994046,0
12573.0,227,1,160.54000000000002,5.08475279001415,0.6931471805599453,5.429345628954441,2
12574.0,316,1,218.45,5.391124416134243,0.6931471805599453,5.75890177387728,2
12576.0,36,5,1315.83,7.182982612166326,1.791759469228055,3.6109179126442243,1
12577.0,35,3,657.8,6.490419998303485,1.3862943611198906,3.58351893845611,0
12578.0,21,2,2794.51,7.935769837637909,1.0986122886681098,3.091042453358316,1
12579.0,78,1,440.42,6.0899968031722285,0.6931471805599453,4.3694478524670215,2
12580.0,247,1,415.7,6.032366538428407,0.6931471805599453,5.5134287461649825,2
12581.0,40,1,197.71,5.291846475417725,0.6931471805599453,3.713572066704308,0
12582.0,239,2,511.36,6.239027502962935,1.0986122886681098,5.480638923341991,2
12583.0,3,15,7281.38,8.89321301083995,2.772588722239781,1.3862943611198906,3
12584.0,4,9,2338.15,7.757542894498013,2.302585092994046,1.6094379124341003,3
12585.0,234,2,2040.1,7.621244157199997,1.0986122886681098,5.459585514144159,1
12586.0,17,1,196.94000000000003,5.2879639544685455,0.6931471805599453,2.8903717578961645,0
12587.0,8,1,144.0,4.976733742420574,0.6931471805599453,2.1972245773362196,0
12588.0,39,1,214.89999999999998,5.3748153375207615,0.6931471805599453,3.6888794541139363,0
12589.0,29,2,646.68,6.473396747218991,1.0986122886681098,3.4011973816621555,0
12590.0,211,2,9864.26,9.196774773912752,1.0986122886681098,5.356586274672012,1
12591.0,317,1,452.84999999999997,6.117766746972636,0.6931471805599453,5.762051382780177,2
12592.0,92,2,437.6,6.083587835983788,1.0986122886681098,4.532599493153256,2
12593.0,109,3,418.09999999999997,6.038109554931026,1.3862943611198906,4.700480365792417,2
12594.0,38,10,3338.2200000000003,8.113492525763553,2.3978952727983707,3.6635616461296463,1
12596.0,51,2,618.27,6.428541364981557,1.0986122886681098,3.9512437185814275,1
12597.0,19,4,3811.22,8.245966975595675,1.6094379124341003,2.995732273553991,3
12598.0,10,8,3023.08,8.01436219197595,2.1972245773362196,2.3978952727983707,3
12599.0,29,7,1032.58,6.940783782995926,2.0794415416798357,3.4011973816621555,1
12600.0,29,10,2599.04,7.863282108506616,2.3978952727983707,3.4011973816621555,1
12601.0,190,5,577.0600000000001,6.359677669513258,1.791759469228055,5.25227342804663,2
12602.0,59,1,153.12,5.037731519757957,0.6931471805599453,4.0943445622221,2
12603.0,22,1,739.1999999999999,6.606920419952056,0.6931471805599453,3.1354942159291497,0
12604.0,79,2,254.18,5.541969178493598,1.0986122886681098,4.382026634673881,2
12607.0,60,1,1579.51,7.3655028587473295,0.6931471805599453,4.110873864173311,1
12609.0,78,3,1126.85,7.0280684444921455,1.3862943611198906,4.3694478524670215,1
12610.0,23,5,2099.54,7.6499497335130995,1.791759469228055,3.1780538303479458,1
12611.0,52,1,1193.32,7.085332264745334,0.6931471805599453,3.970291913552122,1
12612.0,74,1,704.0400000000001,6.558254538791405,0.6931471805599453,4.31748811353631,1
12613.0,57,5,3344.38,8.115335568501695,1.791759469228055,4.060443010546419,1
12614.0,278,1,315.6,5.757639147446912,0.6931471805599453,5.631211781821365,2
12615.0,2,4,2291.19,7.73726297143202,1.6094379124341003,1.0986122886681098,3
12616.0,95,2,713.3,6.571303042160927,1.0986122886681098,4.564348191467836,1
12617.0,29,1,355.53,5.876418387786464,0.6931471805599453,3.4011973816621555,0
12618.0,22,1,177.31,5.183523608545955,0.6931471805599453,3.1354942159291497,0
12619.0,16,9,3641.24,8.200354155974704,2.302585092994046,2.833213344056216,3
12620.0,15,3,1339.41,7.20073081629489,1.3862943611198906,2.772588722239781,0
12621.0,2,20,13689.67,9.524469857917655,3.044522437723423,1.0986122886681098,3
12622.0,232,1,180.1,5.199049364889368,0.6931471805599453,5.4510384535657,2
12623.0,276,1,305.1,5.723911845951367,0.6931471805599453,5.6240175061873385,2
12624.0,106,2,641.13,6.464790775403018,1.0986122886681098,4.672828834461906,2
12625.0,212,2,2683.82,7.895368965589599,1.0986122886681098,5.3612921657094255,1
12626.0,23,9,6620.48,8.798074188898816,2.302585092994046,3.1780538303479458,3
12627.0,11,7,4478.53,8.407273409191232,2.0794415416798357,2.4849066497880004,3
12628.0,4,3,786.46,6.668812575758953,1.3862943611198906,1.6094379124341003,0
12630.0,10,2,1270.88,7.1482513998271635,1.0986122886681098,2.3978952727983707,0
12631.0,57,1,640.5,6.463809184055691,0.6931471805599453,4.060443010546419,1
12633.0,59,4,2163.98,7.6801664025186325,1.6094379124341003,4.0943445622221,1
12635.0,90,2,1689.18,7.432590311121191,1.0986122886681098,4.51085950651685,1
12637.0,67,8,6021.9,8.70332414988414,2.1972245773362196,4.219507705176107,1
12638.0,33,1,671.69,6.511284599453549,0.6931471805599453,3.5263605246161616,0
12639.0,239,1,486.1,6.188469440812497,0.6931471805599453,5.480638923341991,2
12640.0,24,3,1174.58,7.06951692181073,1.3862943611198906,3.2188758248682006,1
12641.0,115,1,185.9,5.230573714461517,0.6931471805599453,4.7535901911063645,2
12642.0,25,3,1013.26,6.9219145615400475,1.3862943611198906,3.258096538021482,1
12643.0,128,6,3344.64,8.11541328460481,1.9459101490553132,4.859812404361672,1
12644.0,130,1,477.91,6.171512688316606,0.6931471805599453,4.875197323201151,2
12645.0,34,4,1775.18,7.482220269767765,1.6094379124341003,3.5553480614894135,1
12646.0,5,2,1346.97,7.206355036031724,1.0986122886681098,1.791759469228055,3
12647.0,22,12,3722.82,8.222505302105255,2.5649493574615367,3.1354942159291497,3
12648.0,155,1,318.05,5.765347830314356,0.6931471805599453,5.049856007249537,2
12649.0,107,3,623.51,6.4369673422476765,1.3862943611198906,4.68213122712422,1
12650.0,3,1,314.44,5.753968489569372,0.6931471805599453,1.3862943611198906,0
12651.0,335,1,114.0,4.74493212836325,0.6931471805599453,5.817111159963204,2
12652.0,331,1,919.98,6.82543832049292,0.6931471805599453,5.805134968916488,2
12653.0,149,2,2209.85,7.701132335950876,1.0986122886681098,5.0106352940962555,1
12654.0,11,5,601.98,6.401884028681278,1.791759469228055,2.4849066497880004,0
12656.0,17,5,4051.17,8.30700781907883,1.791759469228055,2.8903717578961645,3
12657.0,11,4,1643.18,7.4049970586737315,1.6094379124341003,2.4849066497880004,3
12658.0,19,1,686.05,6.532407069777784,0.6931471805599453,2.995732273553991,0
12659.0,30,1,91.68,4.529152699564175,0.6931471805599453,3.4339872044851463,0
12660.0,11,1,245.1,5.50573795739701,0.6931471805599453,2.4849066497880004,0
12662.0,1,11,3849.78,8.256031004164345,2.4849066497880004,0.6931471805599453,3
12664.0,8,9,4881.88,8.49349048870337,2.302585092994046,2.1972245773362196,3
12665.0,325,1,63.0,4.1588830833596715,0.6931471805599453,5.786897381366708,2
12667.0,58,1,620.13,6.431540399799522,0.6931471805599453,4.07753744390572,1
12668.0,12,4,3807.15,8.244898785891763,1.6094379124341003,2.5649493574615367,3
12669.0,151,3,2744.0299999999997,7.917547282845659,1.3862943611198906,5.0238805208462765,1
12670.0,10,5,2996.05,8.005383750527514,1.791759469228055,2.3978952727983707,3
12672.0,330,1,225.89999999999998,5.424509391785796,0.6931471805599453,5.802118375377063,2
12673.0,5,2,610.52,6.415947661051908,1.0986122886681098,1.791759469228055,0
12674.0,39,4,1970.6,7.586600674831223,1.6094379124341003,3.6888794541139363,1
12676.0,25,6,1331.39,7.194729601037682,1.9459101490553132,3.258096538021482,1
12678.0,42,12,17628.46,9.777326645314199,2.5649493574615367,3.7612001156935624,3
12679.0,59,4,1113.02,7.015730373647435,1.6094379124341003,4.0943445622221,1
12680.0,1,4,862.81,6.761352837213469,1.6094379124341003,0.6931471805599453,3
12681.0,15,22,13787.54,9.531593091360708,3.1354942159291497,2.772588722239781,3
12682.0,4,31,12288.22,9.416477734313304,3.4657359027997265,1.6094379124341003,3
12683.0,4,15,8476.57,9.045179131116987,2.772588722239781,1.6094379124341003,3
12684.0,8,7,2283.63,7.733959364615189,2.0794415416798357,2.1972245773362196,3
12685.0,28,6,2863.08,7.960002460651312,1.9459101490553132,3.367295829986474,1
12686.0,372,1,89.14,4.501364017262502,0.6931471805599453,5.921578419643816,2
12688.0,114,1,4873.8099999999995,8.491836408313453,0.6931471805599453,4.74493212836325,1
12689.0,26,2,1247.61,7.1297862115656185,1.0986122886681098,3.295836866004329,1
12690.0,206,1,389.01,5.966172379820607,0.6931471805599453,5.332718793265369,2
12691.0,28,6,1035.8,6.94389432559801,1.9459101490553132,3.367295829986474,1
12693.0,127,4,855.91,6.753332895580138,1.6094379124341003,4.852030263919617,1
12694.0,70,2,869.67,6.769263030204804,1.0986122886681098,4.2626798770413155,1
12695.0,7,4,582.1,6.368358698228111,1.6094379124341003,2.0794415416798357,0
12697.0,29,3,957.59,6.865463454791294,1.3862943611198906,3.4011973816621555,1
12700.0,8,4,4939.99,8.505320994961897,1.6094379124341003,2.1972245773362196,3
12701.0,80,2,797.71,6.682997926190526,1.0986122886681098,4.394449154672439,1
12702.0,20,1,219.0,5.393627546352362,0.6931471805599453,3.044522437723423,0
12703.0,71,1,283.55,5.650908985049133,0.6931471805599453,4.276666119016055,2
12704.0,7,8,2340.84,7.758692224146705,2.1972245773362196,2.0794415416798357,3
12705.0,15,9,6868.29,8.834816031986259,2.302585092994046,2.772588722239781,3
12707.0,292,1,603.42,6.404269320519532,0.6931471805599453,5.680172609017068,2
12708.0,30,10,2712.91,7.906145678459555,2.3978952727983707,3.4339872044851463,1
12709.0,15,15,9736.52,9.18374174409217,2.772588722239781,2.772588722239781,3
12710.0,97,3,1149.02,7.047534612510416,1.3862943611198906,4.584967478670572,1
12712.0,29,13,4396.13,8.388707334356674,2.6390573296152584,3.4011973816621555,3
12713.0,1,1,848.55,6.744706797531768,0.6931471805599453,0.6931471805599453,0
12714.0,9,5,4708.86,8.45741346257719,1.791759469228055,2.302585092994046,3
12715.0,106,1,353.86,5.871723345495433,0.6931471805599453,4.672828834461906,2
12716.0,4,2,1053.49,6.960812516706486,1.0986122886681098,1.6094379124341003,0
12717.0,151,2,1030.98,6.939234566008755,1.0986122886681098,5.0238805208462765,1
12718.0,71,1,238.25,5.477509030333064,0.6931471805599453,4.276666119016055,2
12719.0,5,2,644.95,6.47072210140631,1.0986122886681098,1.791759469228055,0
12720.0,3,25,5781.73,8.662631168498326,3.258096538021482,1.3862943611198906,3
12721.0,32,6,2656.13,7.885001871924596,1.9459101490553132,3.4965075614664802,1
12722.0,85,4,997.63,6.906384339674138,1.6094379124341003,4.454347296253507,1
12723.0,4,5,725.07,6.587646428909591,1.791759469228055,1.6094379124341003,0
12724.0,5,4,1031.41,6.9396511539657,1.6094379124341003,1.791759469228055,3
12725.0,371,1,427.8,6.060990609756592,0.6931471805599453,5.918893854273146,2
12726.0,28,7,2609.1,7.867143813759015,2.0794415416798357,3.367295829986474,1
12727.0,11,7,3980.7,8.2894641427604,2.0794415416798357,2.4849066497880004,3
12728.0,71,4,836.33,6.7302182580203365,1.6094379124341003,4.276666119016055,1
12729.0,114,1,453.01,6.118119224230488,0.6931471805599453,4.74493212836325,2
12731.0,24,12,18895.91,9.846753695617958,2.5649493574615367,3.2188758248682006,3
12732.0,180,1,236.26000000000002,5.469156586232957,0.6931471805599453,5.198497031265826,2
12733.0,234,1,383.95,5.953113455724059,0.6931471805599453,5.459585514144159,2
12734.0,353,1,110.39999999999999,4.713127327493184,0.6931471805599453,5.869296913133774,2
12735.0,315,2,779.5699999999999,6.660024422032584,1.0986122886681098,5.755742213586912,2
12736.0,333,1,234.0,5.459585514144159,0.6931471805599453,5.811140992976701,2
12738.0,372,1,155.35,5.05209708390385,0.6931471805599453,5.921578419643816,2
12739.0,78,2,1013.04,6.921697631104842,1.0986122886681098,4.3694478524670215,1
12740.0,64,1,427.6,6.060524083039477,0.6931471805599453,4.174387269895637,2
12743.0,134,2,546.43,6.305234599635373,1.0986122886681098,4.90527477843843,2
12744.0,52,7,21279.29,9.965536571182271,2.0794415416798357,3.970291913552122,3
12747.0,2,11,4196.01,8.342127645985029,2.4849066497880004,1.0986122886681098,3
12748.0,1,209,33719.73,10.425868060754532,5.3471075307174685,0.6931471805599453,3
12749.0,4,5,4090.88,8.316759801128319,1.791759469228055,1.6094379124341003,3
12750.0,129,1,275.88,5.623584199327089,0.6931471805599453,4.867534450455582,2
12752.0,81,1,4366.78,8.38201014985595,0.6931471805599453,4.406719247264253,1
12753.0,23,6,21429.39,9.972565287088774,1.9459101490553132,3.1780538303479458,3
12754.0,236,3,3010.74,8.010273263812737,1.3862943611198906,5.4680601411351315,1
12755.0,281,2,3811.95,8.246158446737232,1.0986122886681098,5.641907070938114,1
12756.0,87,1,112.07999999999998,4.72809553282539,0.6931471805599453,4.477336814478207,2
12757.0,16,13,7857.1,8.969300125921881,2.6390573296152584,2.833213344056216,3
